timestamp,machine_id,cycle_time_sec,Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Hydraulic_Pressure_bar,Coolant_Flow_L_min,Heat_Index,Power_Consumption_kW,Operational_Hours,Error_Codes_Last_30_Days,sensor_anomaly_score,AI_Override_Events,flag_temperature_high,flag_vibration_high,flag_sound_high,flag_oil_low,flag_coolant_low,flag_pressure_low,flag_coolant_flow_low,flag_heat_high,flag_power_high,flag_error_codes_high,flag_anomaly_high,degradation_score,degradation_rate_pct,predicted_failure_probability,Remaining_Useful_Life_days,Failure_Within_7_Days,Maintenance_Required_Within_45_Days
2026-01-03 12:30:00,M03,47.144999999999996,66.52,2.91,72.74,79.13,76.3,123.78,35.36,74.08,50.12,1357.54,4.0,0.102,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8,25.0,0.374,196.35000000000002,0,0.0
2026-01-03 12:30:00,M04,52.58,70.35,2.74,72.94,71.32,75.07,111.415,27.34,71.92,53.85,1786.63,4.0,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.35,174.3,0,0.0
2026-01-03 12:35:00,M01,50.68,63.92,1.81,70.33,83.1,80.39500000000001,135.91,30.19,65.59,44.13,1127.16,6.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.4125,247.2,0,0.0
2026-01-03 12:35:00,M02,46.85,72.23,2.88,72.54,75.73,83.14,124.86,30.91,71.19,55.57,1518.3,6.0,0.531,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.4,42.1,0.475,159.5,0,0.0
2026-01-03 12:35:00,M03,46.76,64.02,2.79,74.31,81.36,78.2,126.04,29.73,66.49,48.22,1352.65,2.0,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,237.4,0,0.0
2026-01-03 12:35:00,M04,45.9,70.82,3.61,75.95,74.83,72.27,105.9,27.12,75.31,48.79,1784.07,3.0,0.586,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4,22.4,0.451,181.1,0,0.0
2026-01-03 12:40:00,M01,46.455,63.53,2.11,73.67,85.04,80.12,136.865,28.24,65.99,44.43,1124.06,1.0,0.234,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,280.5,0,0.0
2026-01-03 12:40:00,M02,49.24,65.71,3.28,78.25,74.69,69.27,128.03,32.5,74.99,60.23,1530.32,5.0,0.491,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.8,31.6,0.365,172.6,0,0.0
2026-01-03 12:40:00,M03,44.01,64.3,2.48,70.29,76.12,76.43,113.93,31.28,68.67,46.94,1352.16,5.0,0.454,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.281,217.9,0,0.0
2026-01-03 12:40:00,M04,52.63,78.04,3.07,79.26,68.76,70.02,110.07,26.04,70.77,55.48,1790.91,3.0,0.756,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,9.0,59.2,0.528,127.5,0,0.0
2026-01-03 12:45:00,M01,42.23,59.27,1.93,68.86,85.7,86.27,137.82,34.47,70.11,41.32,1112.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,165.85,0,0.0
2026-01-03 12:45:00,M02,51.53,66.59,2.06,84.33,76.23,77.81,115.48,35.1,66.57,47.54,1510.47,4.0,0.426,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,17.1,0.336,204.2,0,0.0
2026-01-03 12:45:00,M03,48.94,69.32,1.95,73.2,79.75,80.41,128.67,33.18,63.54,47.224999999999994,1654.08,5.0,0.367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.235,217.0,0,0.0
2026-01-03 12:45:00,M04,49.94,77.58,2.88,80.24,71.2,77.41,114.84,24.9,84.41,61.96,1797.69,4.0,0.627,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.1,59.9,0.605,120.3,0,1.0
2026-01-03 12:50:00,M01,44.86,63.03,2.4,77.49,84.29,68.69,140.98333333333332,32.49,59.91,51.4,1133.2,2.0,0.195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,262.0,0,0.0
2026-01-03 12:50:00,M02,47.27,72.59,2.46,79.69,77.15,81.71,112.06,39.25,76.28,46.11,1519.25,5.0,0.3,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,27.6,0.1355,171.7,0,0.0
2026-01-03 12:50:00,M03,49.58,64.02,2.36,68.47,84.13,80.84,125.77,35.28,72.27,47.51,1336.81,4.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.214,235.1,0,0.0
2026-01-03 12:50:00,M04,47.8,76.88,2.853333333333333,81.31,62.99,61.46,122.49,33.77,78.955,54.76,1234.685,4.0,0.636,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.5,62.5,0.7,92.3,0,1.0
2026-01-03 12:55:00,M01,47.49,58.94,2.54,69.31,78.71,76.75,144.14666666666668,33.37,63.27,42.81,1132.56,1.0,0.216,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.041,260.1,0,0.0
2026-01-03 12:55:00,M02,49.8,70.78,3.17,75.05,82.74,76.33,125.84,23.47,67.93,43.63,1240.15,3.0,0.543,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,19.7,0.383,207.7,0,0.0
2026-01-03 12:55:00,M03,42.93,67.11,2.3,73.6,83.06,80.695,119.82,32.45,71.06,37.36,1347.74,5.0,0.324,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.33566666666666667,220.6,0,0.0
2026-01-03 12:55:00,M04,52.8,72.95,2.8266666666666667,74.95,72.64,68.32,113.82,23.76,73.5,53.58,1797.56,4.0,0.202,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.9,52.0,0.28833333333333333,112.4,0,1.0
2026-01-03 13:00:00,M01,45.64,61.25,2.91,69.08,81.25999999999999,81.71,147.31,29.05,76.25,42.63,1131.04,4.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8,25.0,0.241,225.0,0,0.0
2026-01-03 13:00:00,M02,46.56,66.82,3.42,74.51,70.59,77.78,116.35,30.51,74.12,51.56,1514.46,0.0,0.235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,23.0,0.338,196.5,0,0.0
2026-01-03 13:00:00,M03,44.44,64.82,2.57,70.94,77.97,80.55,126.97,28.19,72.97,50.29,1354.71,2.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,238.3,0,0.0
2026-01-03 13:00:00,M04,50.66,71.44,2.8,80.49,74.1,69.235,113.02,26.67,74.97,55.74,1785.5,4.0,0.314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.8,0.0,0.381,165.2,0,0.0
2026-01-03 13:05:00,M01,45.685,63.56,1.56,72.15,83.81,90.8,148.21,36.09,60.0,38.78,1119.29,2.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,170.85,0,0.0
2026-01-03 13:05:00,M02,52.08,71.29,3.41,77.0,74.94,80.84,114.36,30.19,73.54,48.18,1236.77,7.0,0.368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8,25.0,0.364,176.5,0,0.0
2026-01-03 13:05:00,M03,42.9,64.52,2.49,74.78,77.59,79.38,113.29,34.76,62.78,43.0,1354.25,3.0,0.4545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,243.8,0,0.0
2026-01-03 13:05:00,M04,44.8,73.04,2.73,75.06,76.27,70.15,125.68,30.51,70.98,54.27,1245.405,1.0,0.541,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,10.5,0.484,205.4,0,0.0
2026-01-03 13:10:00,M01,45.73,67.54,2.26,69.42,80.25,76.49,127.12,36.34,65.965,41.175,1136.56,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,259.6,0,0.0
2026-01-03 13:10:00,M02,49.75,74.38,2.87,79.49,79.29,75.97,122.99,27.73,76.74,44.8,1528.94,2.0,0.364,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,23.7,0.394,202.3,0,0.0
2026-01-03 13:10:00,M03,46.89,66.22,2.94,72.35,77.76,70.21,121.05,31.73,72.07,47.12,1354.29,2.0,0.477,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.2,0.328,196.05,0,0.0
2026-01-03 13:10:00,M04,52.51,69.54,2.91,77.66,76.78,67.77000000000001,127.05,32.38,72.08,51.21,1775.27,3.0,0.604,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.6,0.24,189.8,0,0.0
2026-01-03 13:15:00,M01,50.06,59.16,2.14,71.91,92.85,80.25,133.97,32.59,71.93,43.57,1130.29,1.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,273.9,0,0.0
2026-01-03 13:15:00,M02,47.51,62.71,1.89,72.16,76.5,71.1,122.24,29.24,80.68,44.77,1509.08,2.0,0.492,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,7.9,0.201,245.3,0,0.0
2026-01-03 13:15:00,M03,44.98,65.89,2.74,72.66,76.54,75.75,122.28,28.29,71.54,46.8,1346.45,5.0,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.228,255.9,0,0.0
2026-01-03 13:15:00,M04,46.53,76.76,2.9,80.02,73.97,65.39,115.81,29.65,77.23,53.56,1784.16,3.0,0.494,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,32.9,0.39,161.2,0,0.0
2026-01-03 13:20:00,M01,43.81,61.83,1.94,71.14,81.25,77.6,124.76,36.29,63.42,43.45,1122.47,2.0,0.352,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,285.5,0,0.0
2026-01-03 13:20:00,M02,45.48,61.61,2.85,79.81,84.36,79.25,122.09,26.82,70.6,43.785,1506.72,3.0,0.445,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.2,0.282,216.4,0,0.0
2026-01-03 13:20:00,M03,51.01,65.56,2.54,72.33,83.94,77.54,128.57,29.6,66.32,41.91,1353.72,2.0,0.378,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,41.14999999999999,0.272,242.6,0,0.0
2026-01-03 13:20:00,M04,43.91,83.98,3.28,73.94,71.04,70.29,107.67,25.06,80.32,55.57,1791.25,5.0,0.461,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.5,69.1,0.622,113.2,0,1.0
2026-01-03 13:25:00,M01,45.39,63.51,2.73,68.84,84.81,82.695,127.3,30.19,69.92,42.38,1138.8,5.0,0.285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.285,172.1,0,0.0
2026-01-03 13:25:00,M02,43.87,66.64,2.28,79.37,76.46,68.43,126.52,28.56,73.79,42.8,1520.6,0.0,0.405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,231.0,0,0.0
2026-01-03 13:25:00,M03,49.75,67.34,2.83,78.84,76.67,79.72,125.31,28.5,74.62,46.63,1360.78,2.0,0.275,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.2,0.243,218.6,0,0.0
2026-01-03 13:25:00,M04,47.72,75.81,3.465,81.71,75.19,73.42,115.73,28.17,73.41,48.02,1795.68,0.0,0.703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,33.6,0.511,171.3,0,0.0
2026-01-03 13:30:00,M01,46.61,69.65,2.56,70.54,83.49,87.79,132.06,28.81,71.11,41.31,1139.26,3.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.145,260.2,0,0.0
2026-01-03 13:30:00,M02,49.73,65.595,2.37,71.54,78.3,70.07,131.93,28.64,74.62,47.27,1513.14,2.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369,237.6,0,0.0
2026-01-03 13:30:00,M03,50.76,65.98,2.25,75.37,80.78,75.71,120.55,25.18,66.26,53.63,1350.21,2.0,0.57,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.149,249.9,0,0.0
2026-01-03 13:30:00,M04,45.49,75.84,3.65,84.49,71.16,71.35,121.58,29.21,76.02,57.23,1232.455,5.0,0.64,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.7,57.2,0.568,102.8,0,0.0
2026-01-03 13:35:00,M01,47.42,59.3,1.77,74.72,82.625,88.28,140.16,32.13,68.36,41.92,1114.7,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,299.9,0,0.0
2026-01-03 13:35:00,M02,46.22,64.55,2.3200000000000003,71.94,80.12,71.71,107.16,30.48,69.9,51.88,1508.96,2.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,9.2,0.1375,240.3,0,0.0
2026-01-03 13:35:00,M03,46.81,67.03,2.48,67.71,91.46,83.67,129.55,34.35,65.82,41.25,1332.22,1.0,0.203,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.168,263.5,0,0.0
2026-01-03 13:35:00,M04,49.85,65.0,3.0,81.31,73.33,64.97,108.41,25.07,76.86,49.83,1791.91,6.0,0.406,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.6,43.4,0.505,131.7,0,0.0
2026-01-03 13:40:00,M01,46.5,58.09,1.98,73.49,81.76,84.83500000000001,126.26,34.25,67.32,35.71,1127.77,4.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.089,276.3,0,0.0
2026-01-03 13:40:00,M02,43.04,60.35,2.27,74.58,87.18,82.87,126.76,33.11,65.21,43.09,1501.81,4.0,0.484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.313,228.3,0,0.0
2026-01-03 13:40:00,M03,49.24,62.73,2.85,71.58,72.61,80.755,129.89,35.87,66.77,46.06,1358.14,2.0,0.5695,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,22.4,0.323,202.9,0,0.0
2026-01-03 13:40:00,M04,44.85,71.75999999999999,3.23,76.9,75.5,72.76,106.43,29.18,76.81,50.87,1788.83,5.0,0.655,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.8,44.7,0.563,134.7,0,0.0
2026-01-03 13:45:00,M01,45.66,61.04,2.7,69.09,82.51,81.39,134.76,29.02,62.99,50.06,1125.89,2.0,0.27,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,282.2,0,0.0
2026-01-03 13:45:00,M02,43.12,72.35,2.5,74.72,75.68,78.47,128.45,27.83,75.09,47.15,1512.78,1.0,0.441,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,10.5,0.215,228.6,0,0.0
2026-01-03 13:45:00,M03,44.78,65.97,1.38,71.59,85.38,77.84,130.03,27.62,73.99,44.72,1344.45,6.0,0.265,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.177,213.5,0,0.0
2026-01-03 13:45:00,M04,49.85,78.52,3.18,80.81,65.0,71.44,120.84,23.92,79.16,51.94,1792.99,6.0,0.574,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8,59.9,0.65,112.0,0,1.0
2026-01-03 13:50:00,M01,44.47,61.46,2.43,71.51,81.71000000000001,79.37,126.68,26.38,68.42,41.51,1139.82,5.0,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.084,223.5,0,0.0
2026-01-03 13:50:00,M02,50.51,71.68,2.8049999999999997,74.65,72.7,74.07,119.15,31.18,72.34,43.54,1512.53,4.0,0.397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8,25.0,0.267,225.3,0,0.0
2026-01-03 13:50:00,M03,45.96,66.96,2.47,76.25,79.04,68.1,126.77,32.82,67.03,46.72,1353.91,1.0,0.554,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,242.1,0,0.0
2026-01-03 13:50:00,M04,48.78,73.97,3.265,75.88,69.14,71.22,111.38,29.93,75.83,53.93,1786.26,6.0,0.511,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.3,54.6,0.548,126.1,0,0.0
2026-01-03 13:55:00,M01,41.46,64.46,1.65,71.88,80.91,81.72,132.33,35.32,71.91,45.58,1132.32,1.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,0.055,281.4,0,0.0
2026-01-03 13:55:00,M02,47.64,71.01,3.11,76.905,81.36,75.8,117.87,31.4,69.67,42.43,1509.08,4.0,0.44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8,25.0,0.417,216.5,0,0.0
2026-01-03 13:55:00,M03,43.62,66.59,1.9,71.99,83.25,77.76,141.55,33.11,68.67,43.73,1343.8,5.0,0.298,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,30.25,0.33,239.0,0,0.0
2026-01-03 13:55:00,M04,47.44,73.95,3.35,72.93,80.21,78.5,125.57,29.54,73.88,42.49,1783.86,5.0,0.51,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4,35.5,0.513,135.8,0,0.0
2026-01-03 14:00:00,M01,46.83,68.98,2.64,71.22,82.98,75.24,122.15,29.05,68.41,44.51,1143.04,2.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,271.2,0,0.0
2026-01-03 14:00:00,M02,46.81,68.51,3.26,79.16,67.95,68.63,116.59,24.71,71.03,50.67,1525.85,4.0,0.257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3,34.9,0.369,171.5,0,0.0
2026-01-03 14:00:00,M03,45.71,68.46,2.88,74.69,82.15,77.025,129.69,34.03,67.07,41.5,1338.8,0.0,0.23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.2,0.4965,260.7,0,0.0
2026-01-03 14:00:00,M04,45.0,74.23,3.69,77.92,68.9,79.0,119.02,27.55,75.2,48.035,1801.41,7.0,0.827,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.4,55.3,0.624,120.1,0,1.0
2026-01-03 14:05:00,M01,46.675,63.14,2.77,75.37,83.72,79.48,129.62,40.41,70.54,48.79,1142.71,4.0,0.151,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.195,230.7,0,0.0
2026-01-03 14:05:00,M02,48.97,70.08,2.85,78.03,76.26,70.38,112.51,29.43,73.88,54.23,1533.07,7.0,0.442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8,25.0,0.28049999999999997,146.7,0,0.0
2026-01-03 14:05:00,M03,48.14,71.1,3.32,76.33,75.02,76.29,127.3,32.83,65.82,43.78,1363.06,1.0,0.475,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.2,0.366,231.4,0,0.0
2026-01-03 14:05:00,M04,46.67,72.77,3.13,77.84,69.22,77.38,117.245,30.26,78.46,53.58,1793.65,5.0,0.521,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.1,53.3,0.507,126.9,0,0.0
2026-01-03 14:10:00,M01,46.52,67.44,2.25,74.87,83.48,76.79,146.89,28.87,72.03,46.62,1146.81,4.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.249,253.8,0,0.0
2026-01-03 14:10:00,M02,45.76,61.32,2.855,80.95,77.74,82.54,129.12,23.8,77.0,44.28,1513.67,0.0,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,0.276,225.4,0,0.0
2026-01-03 14:10:00,M03,51.28,69.35,2.69,74.92,77.03,79.21,128.58,34.19,63.98,45.54,1358.07,2.0,0.5725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,237.0,0,0.0
2026-01-03 14:10:00,M04,47.63,69.49,3.4,81.55,71.99000000000001,75.31,115.47,27.4,80.21,49.73,1781.33,4.0,0.614,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,32.9,0.348,161.7,0,0.0
2026-01-03 14:15:00,M01,42.79,63.75,2.13,71.92,85.89,86.41,128.78,35.11,67.74,42.42,1123.29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,11.8,0.152,263.9,0,0.0
2026-01-03 14:15:00,M02,48.75,70.74,2.86,71.74,71.23,67.26,118.73,31.89,76.73,46.47,1233.6100000000001,5.0,0.4,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.7,44.1,0.507,155.0,0,0.0
2026-01-03 14:15:00,M03,46.49,66.37,2.64,73.88,80.6,81.28,118.88,32.42,64.64,47.3,1343.93,0.0,0.336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,270.2,0,0.0
2026-01-03 14:15:00,M04,49.56,69.67,3.205,78.07,74.76,76.81,110.39,28.96,78.51,46.84,1784.22,1.0,0.409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6,17.1,0.16999999999999998,185.1,0,0.0
2026-01-03 14:20:00,M01,49.88,60.06,1.44,73.3,82.99,83.71,125.72,33.2,67.08,40.92,1129.92,1.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,287.9,0,0.0
2026-01-03 14:20:00,M02,49.62,64.64,2.48,74.23,89.23,72.61,115.38,33.004999999999995,65.33,47.29,1513.97,2.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,236.3,0,0.0
2026-01-03 14:20:00,M03,48.11,63.58,2.8,72.87,77.25,74.46,122.89,30.65,60.08,47.33,1339.95,2.0,0.36349999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,258.8,0,0.0
2026-01-03 14:20:00,M04,49.36,68.28,3.01,77.32,68.35,70.51,112.12,28.61,73.74,48.12,1793.54,6.0,0.565,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3,34.9,0.392,140.5,0,0.0
2026-01-03 14:25:00,M01,43.3,61.82,2.91,78.29,85.08,80.53,133.46,30.64,67.89,41.71,1145.28,3.0,0.602,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.2,0.174,237.7,0,0.0
2026-01-03 14:25:00,M02,48.35,75.19,2.97,73.685,82.37,75.98,115.14,34.12,77.48,51.47,1518.99,1.0,0.384,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,23.7,0.235,209.7,0,0.0
2026-01-03 14:25:00,M03,48.93,72.59,2.96,78.89,77.74,82.02,120.305,28.88,65.28999999999999,46.42,1363.07,3.0,0.193,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,23.7,0.337,202.9,0,0.0
2026-01-03 14:25:00,M04,48.22,72.32,3.41,77.46,69.98,72.07,113.85,26.63,78.68,59.63,1794.9,2.0,0.44,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.3,48.0,0.532,154.6,0,0.0
2026-01-03 14:30:00,M01,47.54,60.49,1.76,70.77,90.66,86.85,146.13,36.35,69.97,44.72,1131.15,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,288.8,0,0.0
2026-01-03 14:30:00,M02,46.66,72.035,2.96,73.14,77.7,79.86,119.42,25.58,74.39,55.65,1519.79,3.0,0.553,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,19.7,0.272,192.9,0,0.0
2026-01-03 14:30:00,M03,47.38,75.36,3.24,75.64,69.07,70.73,117.72,26.36,70.5,50.8,1363.81,9.0,0.5800000000000001,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9,45.4,0.532,157.3,0,0.0
