timestamp,plant_id,supplier_id,supplier_name,raw_material_id,raw_material_name,purchase_order_id,delivery_id,planned_delivery_date,actual_delivery_date,supplier_delay_days,received_qty,ordered_qty,delivery_status,transport_type,logistics_incident_flag,customs_delay_flag,warehouse_id,stock_level,safety_stock,reorder_point,stockout_flag,inventory_turnover,reserved_stock_qty,available_stock_qty,damaged_stock_qty,shipment_id,customer_id,customer_region,shipment_date,estimated_arrival_date,actual_arrival_date,shipping_delay_days,shipped_qty,returned_qty,return_reason,logistics_cost
2026-01-05 03:15:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000001120,DEL000001120,2026-01-13 03:15:00,2026-01-12 03:15:00,-1.0,904.0,908.0,on_time,bateau,False,False,WH_FR01,797.0,296.0,381.0,False,4.0,268.0,528.0,1.0,SHP000001120,CUS004,Europe du Nord,2026-01-10 03:15:00,2026-01-18 03:15:00,2026-01-20 03:15:00,2.0,158.0,2.0,unknown,423.75
2026-01-05 03:20:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001121,DEL000001121,2026-01-14 03:20:00,2026-01-12 03:20:00,-2.0,1049.0,1051.0,on_time,rail,False,False,WH_ES01,222.0,206.0,317.0,False,6.12,106.0,114.0,2.0,SHP000001121,CUS004,International,2026-01-08 03:20:00,2026-01-10 03:20:00,2026-01-12 03:20:00,2.0,144.0,0.0,unknown,371.74
2026-01-05 03:25:00,FR01,SUP004,Fluides Techniques,RM004,Aluminium 7075,PO000001122,DEL000001122,2026-01-07 03:25:00,2026-01-07 03:25:00,0.0,222.0,1098.5,on_time,camion,False,False,WH_ES01,944.0,289.0,482.0,False,8.1,86.0,857.0,1.0,SHP000001122,CUS003,International,2026-01-06 03:25:00,2026-01-12 03:25:00,2026-01-13 03:25:00,1.0,872.0,2.0,wrong_quantity,441.405
2026-01-05 03:30:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001123,DEL000001123,2026-01-19 03:30:00,2026-01-17 03:30:00,-2.0,1138.0,1146.0,on_time,rail,False,False,WH_ES01,291.0,212.0,353.0,False,13.66,133.0,155.0,3.0,SHP000001123,CUS004,Europe du Sud,2026-01-06 03:30:00,2026-01-13 03:30:00,2026-01-17 03:30:00,4.0,369.0,5.0,damaged_transport,511.07
2026-01-05 03:35:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001124,DEL000001124,2026-01-09 03:35:00,2026-01-09 03:35:00,0.0,1079.0,1082.0,on_time,rail,False,False,WH_FR01,885.0,285.0,423.0,False,5.27,149.0,735.0,1.0,SHP000001124,CUS001,Europe du Nord,2026-01-06 03:35:00,2026-01-10 03:35:00,2026-01-09 03:35:00,-1.0,679.0,0.0,unknown,556.6
2026-01-05 03:40:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001125,DEL000001125,2026-01-16 03:40:00,2026-01-15 03:40:00,-1.0,1084.0,1087.0,on_time,camion,False,False,WH_FR01,649.0,272.5,487.0,False,7.33,282.0,367.0,0.0,SHP000001125,CUS003,Europe du Nord,2026-01-10 03:40:00,2026-01-19 03:40:00,2026-01-18 03:40:00,-1.0,285.0,0.0,unknown,548.9
2026-01-05 03:45:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001126,DEL000001126,2026-01-10 03:45:00,2026-01-09 03:45:00,-1.0,521.0,524.0,on_time,camion,False,False,WH_FR01,691.0,260.0,433.0,False,12.57,35.0,655.0,1.0,SHP000001126,CUS001,International,2026-01-09 03:45:00,2026-01-10 03:45:00,2026-01-09 03:45:00,-1.0,615.0,2.0,wrong_quantity,696.21
2026-01-05 03:50:00,FR01,SUP004,Fluides Techniques,RM004,Acier allié 42CrMo4,PO000001127,DEL000001127,2026-01-14 03:50:00,2026-01-12 03:50:00,-2.0,348.0,349.0,on_time,camion,False,False,WH_ES01,838.0,253.0,379.0,False,10.44,312.0,525.0,1.0,SHP000001127,CUS001,International,2026-01-06 03:50:00,2026-01-12 03:50:00,2026-01-12 03:50:00,0.0,236.0,3.0,damaged_transport,405.01
2026-01-05 03:55:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001128,DEL000001128,2026-01-16 03:55:00,2026-01-16 03:55:00,0.0,174.0,176.0,on_time,rail,False,False,WH_ES01,640.0,246.0,396.0,False,6.55,315.0,323.0,2.0,SHP000001128,CUS004,France,2026-01-06 03:55:00,2026-01-09 03:55:00,2026-01-13 03:55:00,4.0,171.0,2.0,damaged_transport,410.41
2026-01-05 04:00:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001129,DEL000001129,2026-01-17 04:00:00,2026-01-16 04:00:00,-1.0,683.0,688.0,on_time,rail,False,False,WH_ES01,935.0,288.0,362.0,False,8.3,254.0,679.0,2.0,SHP000001129,CUS001,France,2026-01-10 04:00:00,2026-01-12 04:00:00,2026-01-14 04:00:00,2.0,291.0,3.0,quality,504.89
2026-01-05 04:05:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000001130,DEL000001130,2026-01-17 04:05:00,2026-01-27 04:05:00,10.0,423.0,426.0,delayed,bateau,True,True,WH_FR01,646.0,159.0,328.0,False,10.05,47.0,598.0,1.0,SHP000001130,CUS001,International,2026-01-10 04:05:00,2026-01-12 04:05:00,2026-01-13 04:05:00,1.0,765.0,1.0,damaged_transport,690.69
2026-01-05 04:10:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001131,DEL000001131,2026-01-16 04:10:00,2026-01-14 04:10:00,-2.0,787.0,791.0,on_time,camion,False,False,WH_ES01,953.0,263.0,443.0,False,12.71,209.0,743.0,1.0,SHP000001131,CUS002,Europe du Nord,2026-01-09 04:10:00,2026-01-15 04:10:00,2026-01-17 04:10:00,2.0,467.0,1.0,wrong_quantity,787.06
2026-01-05 04:15:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001132,DEL000001132,2026-01-08 04:15:00,2026-01-06 04:15:00,-2.0,474.0,480.0,on_time,rail,False,False,WH_ES01,606.0,274.0,386.0,False,8.75,21.0,585.0,0.0,SHP000001132,CUS003,Europe du Sud,2026-01-07 04:15:00,2026-01-15 04:15:00,2026-01-15 04:15:00,0.0,718.0,2.0,wrong_quantity,1063.61
2026-01-05 04:20:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001133,DEL000001133,2026-01-16 04:20:00,2026-01-15 04:20:00,-1.0,554.0,560.0,on_time,camion,False,False,WH_ES01,776.0,281.0,500.0,False,4.99,61.0,712.0,3.0,SHP000001133,CUS003,France,2026-01-08 04:20:00,2026-01-11 04:20:00,2026-01-13 04:20:00,2.0,260.0,0.0,unknown,440.44
2026-01-05 04:25:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001134,DEL000001134,2026-01-12 04:25:00,2026-01-14 04:25:00,2.0,381.0,387.0,delayed,camion,False,False,WH_FR01,653.0,281.0,431.0,False,7.64,98.0,554.0,1.0,SHP000001134,CUS001,Europe du Sud,2026-01-08 04:25:00,2026-01-13 04:25:00,2026-01-20 04:25:00,7.0,276.0,0.0,unknown,527.16
2026-01-05 04:30:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001135,DEL000001135,2026-01-10 04:30:00,2026-01-08 04:30:00,-2.0,802.0,807.0,on_time,camion,False,False,WH_FR01,705.0,128.0,310.0,False,8.96,138.0,566.0,1.0,SHP000001135,CUS003,International,2026-01-06 04:30:00,2026-01-07 04:30:00,2026-01-14 04:30:00,7.0,380.0,0.0,unknown,397.96
2026-01-05 04:35:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001136,DEL000001136,2026-01-14 04:35:00,2026-01-13 04:35:00,-1.0,484.0,488.0,on_time,camion,False,False,WH_FR01,901.0,234.0,402.0,False,11.44,318.0,582.0,1.0,SHP000001136,CUS002,Europe du Sud,2026-01-10 04:35:00,2026-01-15 04:35:00,2026-01-15 04:35:00,0.0,573.0,1.0,damaged_transport,587.35
2026-01-05 04:40:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001137,DEL000001137,2026-01-07 04:40:00,2026-01-07 04:40:00,0.0,1010.0,1014.0,on_time,rail,False,False,WH_ES01,569.0,132.0,217.0,False,3.84,192.0,376.0,1.0,SHP000001137,CUS001,International,2026-01-09 04:40:00,2026-01-10 04:40:00,2026-01-10 04:40:00,0.0,791.0,1.0,damaged_transport,570.21
2026-01-05 04:45:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001138,DEL000001138,2026-01-07 04:45:00,2026-01-06 04:45:00,-1.0,1036.0,1038.0,on_time,camion,False,False,WH_FR01,249.0,142.0,284.0,True,3.22,248.0,0.0,1.0,SHP000001138,CUS003,France,2026-01-07 04:45:00,2026-01-13 04:45:00,2026-01-20 04:45:00,7.0,869.0,1.0,quality,1097.64
2026-01-05 04:50:00,FR02,SUP004,Fluides Techniques,RM001,Fluide hydraulique,PO000001139,DEL000001139,2026-01-17 04:50:00,2026-01-21 04:50:00,4.0,96.0,102.0,delayed,camion,False,False,WH_FR01,1054.0,282.0,516.0,False,9.98,332.0,722.0,0.0,SHP000001139,CUS004,Europe du Sud,2026-01-07 04:50:00,2026-01-12 04:50:00,2026-01-16 04:50:00,4.0,389.0,3.0,wrong_quantity,569.97
2026-01-05 04:55:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001140,DEL000001140,2026-01-18 04:55:00,2026-01-16 04:55:00,-2.0,254.0,255.0,on_time,camion,False,False,WH_FR01,678.0,283.0,441.0,False,7.0,231.0,446.0,1.0,SHP000001140,CUS001,France,2026-01-12 04:55:00,2026-01-15 04:55:00,2026-01-15 04:55:00,0.0,527.0,1.0,wrong_quantity,636.0
2026-01-05 05:00:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000001141,DEL000001141,2026-01-16 05:00:00,2026-01-16 05:00:00,0.0,251.0,258.0,on_time,bateau,False,False,WH_FR01,572.0,281.0,397.0,False,12.41,208.0,363.0,1.0,SHP000001141,CUS004,Europe du Nord,2026-01-12 05:00:00,2026-01-13 05:00:00,2026-01-17 05:00:00,4.0,366.0,2.0,damaged_transport,601.61
2026-01-05 05:05:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001142,DEL000001142,2026-01-15 05:05:00,2026-01-13 05:05:00,-2.0,451.0,457.0,on_time,camion,False,False,WH_FR01,1045.0,292.0,475.0,False,11.48,31.0,1014.0,0.0,SHP000001142,CUS004,France,2026-01-09 05:05:00,2026-01-16 05:05:00,2026-01-17 05:05:00,1.0,705.0,0.0,unknown,894.31
2026-01-05 05:10:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001143,DEL000001143,2026-01-10 05:10:00,2026-01-09 05:10:00,-1.0,1088.0,1090.0,on_time,camion,False,False,WH_FR01,778.0,270.0,443.0,False,8.96,273.0,505.0,0.0,SHP000001143,CUS003,International,2026-01-12 05:10:00,2026-01-18 05:10:00,2026-01-17 05:10:00,-1.0,296.0,3.0,quality,588.11
2026-01-05 05:15:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000001144,DEL000001144,2026-01-08 05:15:00,2026-01-07 05:15:00,-1.0,686.0,691.0,on_time,bateau,False,False,WH_FR01,802.0,259.0,504.0,False,13.45,186.0,615.0,1.0,SHP000001144,CUS001,International,2026-01-08 05:15:00,2026-01-11 05:15:00,2026-01-11 05:15:00,0.0,203.0,1.0,wrong_quantity,390.55
2026-01-05 05:20:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001145,DEL000001145,2026-01-18 05:20:00,2026-01-17 05:20:00,-1.0,559.0,562.0,on_time,camion,False,False,WH_FR01,798.5,169.0,379.0,False,6.39,212.0,585.5,1.0,SHP000001145,CUS002,Europe du Sud,2026-01-10 05:20:00,2026-01-12 05:20:00,2026-01-12 05:20:00,0.0,484.0,2.0,wrong_quantity,596.62
2026-01-05 05:25:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001146,DEL000001146,2026-01-18 05:25:00,2026-01-17 05:25:00,-1.0,398.0,403.0,on_time,camion,False,False,WH_ES01,670.0,121.0,304.0,False,6.28,214.0,455.0,1.0,SHP000001146,CUS002,France,2026-01-09 05:25:00,2026-01-10 05:25:00,2026-01-09 05:25:00,-1.0,145.0,2.0,quality,336.6
2026-01-05 05:30:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001147,DEL000001147,2026-01-19 05:30:00,2026-01-24 05:30:00,5.0,290.0,292.0,delayed,camion,True,False,WH_ES01,819.0,258.0,507.0,False,8.04,245.0,573.0,1.0,SHP000001147,CUS003,France,2026-01-11 05:30:00,2026-01-16 05:30:00,2026-01-15 05:30:00,-1.0,635.0,0.0,unknown,1005.3
2026-01-05 05:35:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001148,DEL000001148,2026-01-10 05:35:00,2026-01-08 05:35:00,-2.0,719.0,725.0,on_time,camion,False,False,WH_ES01,516.0,158.0,252.0,False,3.8,298.0,218.0,0.0,SHP000001148,CUS004,France,2026-01-12 05:35:00,2026-01-18 05:35:00,2026-01-19 05:35:00,1.0,313.0,1.0,damaged_transport,423.5
2026-01-05 05:40:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001149,DEL000001149,2026-01-12 05:40:00,2026-01-18 05:40:00,6.0,787.0,792.0,delayed,camion,True,False,WH_FR01,608.0,294.0,380.0,False,5.85,111.0,496.0,1.0,SHP000001149,CUS003,Europe du Nord,2026-01-08 05:40:00,2026-01-17 05:40:00,2026-01-17 05:40:00,0.0,515.0,0.0,unknown,631.61
2026-01-05 05:45:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001150,DEL000001150,2026-01-12 05:40:00,2026-01-19 05:45:00,,646.0,649.0,on_time,camion,False,False,WH_ES01,333.0,152.0,232.0,False,13.39,142.0,189.0,2.0,SHP000001150,CUS001,International,2026-01-07 05:45:00,2026-01-10 05:45:00,2026-01-17 05:45:00,7.0,589.0,4.0,wrong_quantity,737.27
2026-01-05 05:50:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000001151,DEL000001151,2026-01-09 05:50:00,2026-01-09 05:50:00,0.0,111.0,117.0,on_time,bateau,False,False,WH_ES01,610.0,142.0,285.0,False,7.72,273.0,336.0,1.0,SHP000001151,CUS002,Europe du Sud,2026-01-08 05:50:00,2026-01-15 05:50:00,2026-01-15 05:50:00,0.0,825.0,2.0,quality,744.24
2026-01-05 05:55:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001152,DEL000001152,2026-01-18 05:55:00,2026-01-18 05:55:00,0.0,1025.0,1029.0,on_time,camion,False,False,WH_FR01,802.0,154.0,315.0,False,8.72,210.0,591.0,1.0,SHP000001152,CUS002,Europe du Sud,2026-01-10 05:55:00,2026-01-14 05:55:00,2026-01-14 05:55:00,0.0,657.0,2.0,quality,587.94
2026-01-05 06:00:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001153,DEL000001153,2026-01-07 06:00:00,2026-01-06 06:00:00,-1.0,411.0,416.0,on_time,camion,False,False,WH_ES01,719.0,274.0,425.0,False,11.11,230.0,487.0,2.0,SHP000001153,CUS003,Europe du Sud,2026-01-09 06:00:00,2026-01-11 06:00:00,2026-01-11 06:00:00,0.0,483.0,0.0,unknown,745.24
2026-01-05 06:05:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001154,DEL000001154,2026-01-18 06:05:00,2026-01-17 06:05:00,-1.0,364.0,373.0,on_time,camion,False,False,WH_FR01,809.0,294.0,492.0,False,6.3,274.0,534.0,1.0,SHP000001154,CUS004,Europe du Nord,2026-01-12 06:05:00,2026-01-14 06:05:00,2026-01-14 06:05:00,0.0,893.0,3.0,damaged_transport,1183.08
2026-01-05 06:10:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001155,DEL000001155,2026-01-15 06:10:00,2026-01-15 06:10:00,0.0,285.0,289.0,on_time,camion,False,False,WH_ES01,913.0,258.0,383.0,False,11.76,251.0,660.0,2.0,SHP000001155,CUS002,Europe du Sud,2026-01-11 06:10:00,2026-01-20 06:10:00,2026-01-27 06:10:00,7.0,899.0,1.0,quality,759.54
2026-01-05 06:15:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001156,DEL000001156,2026-01-13 06:15:00,2026-01-12 06:15:00,-1.0,421.0,424.0,on_time,camion,False,False,WH_FR01,564.0,127.0,211.0,False,6.43,284.0,280.0,0.0,SHP000001156,CUS001,Europe du Sud,2026-01-09 06:15:00,2026-01-13 06:15:00,2026-01-12 06:15:00,-1.0,791.0,3.0,wrong_quantity,1087.39
2026-01-05 06:20:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001157,DEL000001157,2026-01-08 06:20:00,2026-01-14 06:20:00,6.0,693.0,699.0,delayed,rail,True,False,WH_FR01,616.0,122.0,214.0,False,7.74,35.0,580.0,1.0,SHP000001157,CUS001,International,2026-01-06 06:20:00,2026-01-14 06:20:00,2026-01-16 06:20:00,2.0,446.0,3.0,wrong_quantity,569.0
2026-01-05 06:25:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001158,DEL000001158,2026-01-15 06:25:00,2026-01-14 06:25:00,-1.0,208.0,210.0,on_time,camion,False,False,WH_FR01,1089.0,237.0,437.0,False,10.61,248.0,840.0,1.0,SHP000001158,CUS003,Europe du Sud,2026-01-07 06:25:00,2026-01-09 06:25:00,2026-01-08 06:25:00,-1.0,274.0,1.0,damaged_transport,480.13
2026-01-05 06:30:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001159,DEL000001159,2026-01-17 06:30:00,2026-01-15 06:30:00,-2.0,786.0,789.0,on_time,camion,False,False,WH_ES01,981.0,292.0,387.0,False,13.48,309.0,672.0,0.0,SHP000001159,CUS004,Europe du Nord,2026-01-10 06:30:00,2026-01-11 06:30:00,2026-01-11 06:30:00,0.0,298.0,1.0,quality,557.53
2026-01-05 06:35:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001160,DEL000001160,2026-01-10 06:35:00,2026-01-08 06:35:00,-2.0,814.0,818.0,on_time,camion,False,False,WH_FR01,1094.0,290.0,378.0,False,12.85,107.0,985.0,2.0,SHP000001160,CUS004,International,2026-01-12 06:35:00,2026-01-13 06:35:00,2026-01-13 06:35:00,0.0,444.0,1.0,quality,435.12
2026-01-05 06:40:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001161,DEL000001161,2026-01-19 06:40:00,2026-01-19 06:40:00,0.0,606.0,612.0,on_time,camion,False,False,WH_FR01,871.0,178.0,331.0,False,9.06,344.0,527.0,0.0,SHP000001161,CUS001,France,2026-01-08 06:40:00,2026-01-15 06:40:00,2026-01-17 06:40:00,2.0,204.0,4.0,quality,321.67
2026-01-05 06:45:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000001162,DEL000001162,2026-01-12 06:45:00,2026-01-12 06:45:00,0.0,995.0,998.0,on_time,bateau,False,False,WH_ES01,701.0,224.0,369.0,False,7.15,24.0,676.0,1.0,SHP000001162,CUS004,Europe du Nord,2026-01-10 06:45:00,2026-01-18 06:45:00,2026-01-19 06:45:00,1.0,738.0,1.0,damaged_transport,1033.93
2026-01-05 06:50:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001163,DEL000001163,2026-01-14 06:50:00,2026-01-14 06:50:00,0.0,716.0,722.0,on_time,camion,False,False,WH_ES01,866.0,270.0,452.0,False,4.01,94.0,771.0,1.0,SHP000001163,CUS002,Europe du Sud,2026-01-08 06:50:00,2026-01-17 06:50:00,2026-01-16 06:50:00,-1.0,766.0,1.0,quality,863.58
2026-01-05 06:55:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001164,DEL000001164,2026-01-10 06:55:00,2026-01-10 06:55:00,0.0,900.0,905.0,on_time,camion,False,False,WH_ES01,724.0,212.0,379.0,False,8.55,213.0,509.0,2.0,SHP000001164,CUS002,France,2026-01-06 06:55:00,2026-01-13 06:55:00,2026-01-17 06:55:00,4.0,160.0,1.0,quality,373.52
2026-01-05 07:00:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001165,DEL000001165,2026-01-11 07:00:00,2026-01-15 07:00:00,4.0,758.0,761.0,delayed,rail,False,False,WH_FR01,571.0,154.0,387.0,False,14.0,244.0,327.0,0.0,SHP000001165,CUS002,Europe du Nord,2026-01-09 07:00:00,2026-01-13 07:00:00,2026-01-13 07:00:00,0.0,58.0,2.0,damaged_transport,270.81
2026-01-05 07:05:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001166,DEL000001166,2026-01-13 07:05:00,2026-01-13 07:05:00,0.0,722.0,725.0,on_time,rail,False,False,WH_FR01,682.0,131.0,371.0,False,9.25,196.0,484.0,2.0,SHP000001166,CUS004,Europe du Nord,2026-01-12 07:05:00,2026-01-15 07:05:00,2026-01-15 07:05:00,0.0,437.0,2.0,damaged_transport,614.68
2026-01-05 07:10:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001167,DEL000001167,2026-01-11 07:10:00,2026-01-10 07:10:00,-1.0,1113.0,1116.0,on_time,camion,False,False,WH_ES01,932.0,259.0,480.0,False,6.98,335.0,596.0,1.0,SHP000001167,CUS001,International,2026-01-11 07:10:00,2026-01-12 07:10:00,2026-01-12 07:10:00,0.0,460.0,0.0,unknown,580.23
2026-01-05 07:15:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000001168,DEL000001168,2026-01-10 07:15:00,2026-01-08 07:15:00,-2.0,469.0,471.0,on_time,unknown,False,False,WH_FR01,381.0,142.0,240.0,False,6.24,78.0,301.0,2.0,SHP000001168,CUS001,Europe du Sud,2026-01-10 07:15:00,2026-01-17 07:15:00,2026-01-17 07:15:00,0.0,555.0,1.0,quality,743.55
2026-01-05 07:20:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001169,DEL000001169,2026-01-15 07:20:00,2026-01-13 07:20:00,-2.0,1082.0,1085.0,on_time,rail,False,False,WH_FR01,664.0,196.0,312.0,False,10.94,337.0,326.0,1.0,SHP000001169,CUS001,France,2026-01-10 07:20:00,2026-01-13 07:20:00,2026-01-13 07:20:00,0.0,691.0,1.0,quality,568.08
2026-01-05 07:25:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001170,DEL000001170,2026-01-13 07:25:00,2026-01-13 07:25:00,0.0,660.0,665.0,on_time,camion,False,False,WH_ES01,541.0,138.0,308.0,False,6.08,150.0,389.0,2.0,SHP000001170,CUS002,Europe du Nord,2026-01-12 07:25:00,2026-01-19 07:25:00,2026-01-19 07:25:00,0.0,420.0,1.0,quality,608.41
2026-01-05 07:30:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001171,DEL000001171,2026-01-08 07:30:00,2026-01-08 07:30:00,0.0,1008.0,424.5,on_time,camion,False,False,WH_FR01,834.0,192.0,401.0,False,8.684999999999999,105.0,728.0,1.0,SHP000001171,CUS004,Europe du Sud,2026-01-08 07:30:00,2026-01-14 07:30:00,2026-01-14 07:30:00,0.0,862.0,0.0,unknown,868.05
2026-01-05 07:35:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001172,DEL000001172,2026-01-07 07:35:00,,,0.0,184.0,missing,camion,False,False,WH_ES01,571.0,283.0,426.0,False,11.29,285.0,285.0,1.0,SHP000001172,CUS001,France,2026-01-12 07:35:00,2026-01-19 07:35:00,2026-01-19 07:35:00,0.0,363.0,1.0,damaged_transport,473.77
2026-01-05 07:40:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000001173,DEL000001173,2026-01-15 07:40:00,2026-01-14 07:40:00,-1.0,278.0,281.0,on_time,bateau,False,False,WH_ES01,782.0,230.0,451.0,False,3.53,318.0,463.0,1.0,SHP000001173,CUS004,International,2026-01-11 07:40:00,2026-01-12 07:40:00,2026-01-13 07:40:00,1.0,623.0,0.0,unknown,917.61
2026-01-05 07:45:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000001174,DEL000001174,2026-01-09 07:45:00,2026-01-07 07:45:00,-2.0,977.0,980.0,on_time,bateau,False,False,WH_ES01,250.0,180.0,287.0,True,11.9,250.0,0.0,0.0,SHP000001174,CUS003,Europe du Nord,2026-01-11 07:45:00,2026-01-16 07:45:00,2026-01-17 07:45:00,1.0,140.0,3.0,quality,401.99
2026-01-05 07:50:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000001175,DEL000001175,2026-01-16 07:50:00,2026-01-15 07:50:00,-1.0,450.0,457.0,on_time,bateau,False,False,WH_ES01,557.0,243.0,420.0,False,12.44,312.0,245.0,0.0,SHP000001175,CUS003,Europe du Sud,2026-01-12 07:50:00,2026-01-20 07:50:00,2026-01-24 07:50:00,4.0,276.0,2.0,quality,377.23
2026-01-05 07:55:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000001176,DEL000001176,2026-01-15 07:55:00,2026-01-14 07:55:00,-1.0,443.0,447.0,on_time,rail,False,False,WH_ES01,688.0,180.0,364.0,False,12.21,132.0,555.0,1.0,SHP000001176,CUS003,Europe du Sud,2026-01-07 07:55:00,2026-01-15 07:55:00,2026-01-14 07:55:00,-1.0,836.0,0.0,unknown,1056.4
2026-01-05 08:00:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001177,DEL000001177,2026-01-12 08:00:00,2026-01-12 08:00:00,0.0,711.0,717.0,on_time,camion,False,False,WH_ES01,559.0,137.0,341.5,False,12.95,253.0,303.0,3.0,SHP000001177,CUS001,Europe du Sud,2026-01-09 08:00:00,2026-01-18 08:00:00,2026-01-18 08:00:00,0.0,814.5,3.0,quality,748.81
2026-01-05 08:05:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000001178,DEL000001178,2026-01-08 08:05:00,2026-01-12 08:05:00,4.0,511.0,902.0,delayed,camion,False,False,WH_FR01,510.0,178.0,319.0,False,4.56,181.0,326.0,3.0,SHP000001178,CUS004,International,2026-01-09 08:05:00,2026-01-10 08:05:00,2026-01-10 08:05:00,0.0,793.0,1.0,wrong_quantity,845.8
2026-01-05 08:10:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000001179,DEL000001179,2026-01-11 08:10:00,2026-01-10 08:10:00,-1.0,311.0,320.0,on_time,bateau,False,False,WH_FR01,663.0,168.0,248.0,False,5.81,179.0,482.0,2.0,SHP000001179,CUS004,France,2026-01-06 08:10:00,2026-01-15 08:10:00,2026-01-14 08:10:00,-1.0,741.0,3.0,damaged_transport,1082.11
2026-01-05 08:15:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000001180,DEL000001180,2026-01-12 08:15:00,2026-01-12 08:15:00,0.0,534.0,536.0,on_time,camion,False,False,WH_ES01,486.0,183.0,338.0,False,10.47,21.0,465.0,0.0,SHP000001180,CUS004,Europe du Sud,2026-01-06 08:15:00,2026-01-14 08:15:00,2026-01-21 08:15:00,7.0,438.0,0.0,quality,544.67
