timestamp,plant_id,production_line_id,machine_id,product_id,batch_id,work_order_id,actual_production_qty,good_qty,scrap_qty,production_speed,machine_status,downtime_minutes,setup_time_minutes,operator_id,inspection_id,dimension_measurement,tolerance_min,tolerance_max,defect_type,defect_category,defect_severity,is_conforming,scrap_flag,rework_required,quality_score,vision_defect_detected,operator_validation
2026-01-09 17:40:00,FR01,L02,M01,P003,BATCH002,WO1003,1105.0,1095.0,211.97761664564942,21.25,running,33.0,21.0,OP03,INS2444,9.964,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 17:45:00,FR02,L03,M01,P002,BATCH001,WO1002,1053.0,1007.0,46.0,20.99,running,26.0,37.0,OP03,INS2445,9.708,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 17:50:00,FR02,L01,M04,P002,BATCH001,WO1002,1127.0,1119.0,8.0,21.95,running,45.0,31.0,OP03,INS2446,9.452,9.5,10.5,rayure,fonctionnel,major,False,True,True,72.0,True,True
2026-01-09 17:55:00,FR02,L03,M04,P003,BATCH003,WO1002,936.0,892.0,44.0,17.53,stopped,40.0,8.0,OP02,INS2447,10.038,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-09 18:00:00,FR01,L03,M02,P001,BATCH002,WO1001,1078.0,1078.0,0.0,24.04,running,25.0,20.0,OP02,INS2448,9.777,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,False
2026-01-09 18:05:00,FR02,L01,M04,P001,BATCH003,WO1001,904.0,888.0,16.0,20.65,maintenance,52.0,32.0,OP03,INS2449,9.869,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,False
2026-01-09 18:10:00,FR02,L01,M01,P002,BATCH002,WO1003,969.5,895.0,41.0,18.7,running,52.0,35.0,OP03,INS2450,9.699,9.5,10.5,no_defect,none,minor,True,False,False,840.3223192675997,False,True
2026-01-09 18:15:00,FR01,L03,M03,P003,BATCH001,WO1001,1035.0,1000.0,35.0,25.48,running,48.0,29.0,OP03,INS2451,9.323,9.5,10.5,deformation,esthetique,critical,False,True,True,71.0,True,True
2026-01-09 18:20:00,FR01,L02,M02,P001,BATCH001,WO1003,987.0,941.0,46.0,20.69,running,0.0,5.0,OP03,INS2452,10.008,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 18:25:00,FR01,L03,M02,P003,BATCH002,WO1003,1068.0,1043.0,25.0,25.28,stopped,42.0,5.0,OP03,INS2453,10.071,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,False
2026-01-09 18:30:00,FR01,L02,M01,P001,BATCH003,WO1001,883.0,870.0,13.0,16.89,running,49.0,25.0,OP03,INS2454,10.134,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 18:35:00,FR02,L02,M03,P003,BATCH002,WO1002,911.5,903.0,49.0,21.08,running,39.0,27.0,OP02,INS2455,9.974,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 18:40:00,FR02,L01,M01,P003,BATCH003,WO1001,940.0,936.0,4.0,21.98,running,21.0,8.0,OP01,INS2456,10.391,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
2026-01-09 18:45:00,FR01,L01,M02,P001,BATCH003,WO1003,901.0,897.0,4.0,20.08,running,15.0,41.0,OP02,INS2457,9.743,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,False
2026-01-09 18:50:00,FR01,L02,M04,P001,BATCH001,WO1003,1073.0,1044.0,29.0,24.76,running,29.0,23.0,OP02,INS2458,9.912,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,False
2026-01-09 18:55:00,FR02,L02,M04,P003,BATCH001,WO1003,949.0,929.0,20.0,17.75,running,29.0,10.0,OP03,INS2459,10.376,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 19:00:00,FR01,L01,M02,P002,BATCH001,WO1002,951.0,932.5,20.0,20.57,running,25.0,27.0,OP03,INS2460,9.526,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,False
2026-01-09 19:05:00,FR02,L01,M02,P003,BATCH003,WO1002,953.0,936.0,17.0,19.31,running,25.0,16.0,OP02,INS2461,9.454,9.5,10.5,rayure,fonctionnel,major,False,True,True,840.3223192675997,True,True
2026-01-09 19:10:00,FR01,L02,M04,P001,BATCH001,WO1002,945.0,930.0,15.0,17.41,running,5.0,39.0,OP03,INS2462,9.472,9.5,10.5,deformation,esthetique,critical,False,True,True,69.0,True,True
2026-01-09 19:15:00,FR02,L03,M01,P002,BATCH001,WO1003,1090.0,1088.0,2.0,20.27,running,27.0,23.0,OP02,INS2463,10.095,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 19:20:00,FR02,L02,M04,P002,BATCH002,WO1002,1112.0,1063.0,49.0,22.22,running,30.0,29.0,OP02,INS2464,10.097000000000001,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-09 19:25:00,FR01,L02,M02,P003,BATCH002,WO1002,1094.0,1032.5,5.0,27.19,running,34.0,33.0,OP02,INS2465,10.099,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-09 19:30:00,FR02,L01,M02,P003,BATCH001,WO1001,1004.0,1002.0,2.0,21.03,running,207.9232060428032,7.0,OP03,INS2466,10.358,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 19:35:00,FR01,L03,M02,P002,BATCH001,WO1003,1086.0,1057.0,29.0,20.06,running,31.0,34.0,OP02,INS2467,10.241,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False
2026-01-09 19:40:00,FR02,L02,M02,P001,BATCH001,WO1003,1071.0,1022.0,49.0,21.62,running,26.0,31.0,OP01,INS2468,10.117,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-09 19:45:00,FR02,L01,M01,P002,BATCH001,WO1003,914.0,869.0,45.0,21.48,running,17.0,5.0,OP01,INS2469,10.258,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-09 19:50:00,FR02,L01,M03,P001,BATCH003,WO1002,1142.0,1098.0,44.0,24.9,running,13.0,12.0,OP01,INS2470,9.737,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-09 19:55:00,FR01,L02,M04,P003,BATCH003,WO1001,1013.0,969.0,44.0,19.72,running,7.0,37.0,OP03,INS2471,9.83,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,False
2026-01-09 20:00:00,FR02,L03,M03,P001,BATCH003,WO1003,969.0,939.0,30.0,20.37,stopped,47.0,23.0,OP01,INS2472,9.576,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 20:05:00,FR01,L01,M03,P001,BATCH003,WO1002,1089.0,1085.0,4.0,24.17,running,57.0,16.0,OP01,INS2473,9.7865,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-09 20:10:00,FR02,L02,M01,P003,BATCH001,WO1002,1105.0,1098.0,7.0,25.01,running,15.0,8.0,OP03,INS2474,9.997,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,False
2026-01-09 20:15:00,FR01,L03,M02,P003,BATCH001,WO1001,1145.0,1138.0,7.0,25.07,running,13.0,33.0,OP03,INS2475,9.986,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,False
2026-01-09 20:20:00,FR02,L01,M02,P003,BATCH001,WO1003,898.0,855.0,43.0,22.27,stopped,13.0,38.0,OP03,INS2476,9.956,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,False
2026-01-09 20:25:00,FR01,L02,M02,P003,BATCH001,WO1001,1067.0,1030.0,37.0,26.41,running,35.0,31.0,OP02,INS2477,9.882,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-09 20:30:00,FR02,L01,M04,P003,BATCH002,WO1002,954.0,918.0,36.0,19.5,stopped,59.0,32.0,OP02,INS2478,9.808,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,False
2026-01-09 20:35:00,FR02,L03,M03,P001,BATCH002,WO1003,979.6666666666666,979.6666666666666,0.0,26.94,running,50.0,42.0,OP03,INS2479,9.899,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 20:40:00,FR01,L02,M04,P003,BATCH001,WO1003,1005.3333333333334,934.0,30.0,19.41,stopped,35.0,34.0,OP02,INS2480,10.306,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 20:45:00,FR02,L02,M01,P003,BATCH001,WO1002,1031.0,1011.0,20.0,21.47,running,56.0,11.0,OP03,INS2480,10.035,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,False
2026-01-09 20:50:00,FR01,L02,M01,P002,BATCH001,WO1002,1127.0,1086.0,41.0,26.12,running,44.0,14.0,OP01,INS2482,9.764,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-09 20:55:00,FR02,L02,M01,P003,BATCH003,WO1003,939.0,895.0,211.97761664564942,19.25,running,14.0,10.0,OP02,INS2483,10.112,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-09 21:00:00,FR02,L02,M03,P003,BATCH001,WO1001,1006.0,960.0,46.0,21.43,running,21.0,38.0,OP01,INS2484,10.135,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-09 21:05:00,FR02,L03,M02,P003,BATCH001,WO1002,853.0,850.0,3.0,19.45,running,28.0,24.0,OP03,INS2485,9.694,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-09 21:10:00,FR02,L02,M03,P003,BATCH002,WO1003,897.0,864.0,33.0,19.25,running,21.0,18.0,OP03,INS2486,10.2025,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 21:15:00,FR01,L03,M04,P002,BATCH002,WO1003,941.0,935.0,6.0,19.05,running,41.0,31.0,OP01,INS2487,10.711,9.5,10.5,deformation,esthetique,major,False,True,True,71.0,True,True
2026-01-09 21:20:00,FR02,L03,M04,P003,BATCH003,WO1002,1026.0,1003.0,23.0,21.23,running,38.0,42.0,OP01,INS2488,10.117,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-09 21:25:00,FR02,L02,M02,P002,BATCH002,WO1003,1145.0,1114.0,31.0,22.32,running,54.0,34.0,OP02,INS2489,10.208,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-09 21:30:00,FR02,L02,M01,P001,BATCH001,WO1002,851.0,803.0,48.0,15.87,running,57.0,34.0,OP02,INS2490,9.966,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
2026-01-09 21:35:00,FR01,L01,M02,P002,BATCH003,WO1003,1143.0,1106.0,37.0,22.37,running,52.0,21.0,OP02,INS2491,10.313,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False
2026-01-09 21:40:00,FR01,L03,M02,P002,BATCH001,WO1001,926.0,906.0,20.0,19.35,stopped,21.0,32.0,OP01,INS2492,10.102,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-09 21:45:00,FR01,L01,M02,P003,BATCH001,WO1003,1094.0,1090.0,4.0,22.06,running,11.0,19.0,OP02,INS2493,9.891,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-09 21:50:00,FR01,L01,M01,P001,BATCH001,WO1002,1012.0,987.0,211.97761664564942,24.83,running,23.0,38.0,OP02,INS2494,9.974,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-09 21:55:00,FR01,L03,M01,P003,BATCH001,WO1003,1112.0,1084.0,28.0,22.97,stopped,4.0,23.0,OP03,INS2495,10.15,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 22:00:00,FR02,L01,M01,P003,BATCH001,WO1003,1097.0,1093.0,4.0,25.26,running,50.0,19.0,OP03,INS2496,9.954,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 22:05:00,FR01,L03,M04,P003,BATCH001,WO1003,1087.0,1076.0,11.0,24.73,running,17.0,13.5,OP01,INS2497,10.24,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-09 22:10:00,FR02,L03,M01,P002,BATCH003,WO1001,1018.0,1009.0,9.0,19.14,running,53.0,8.0,OP02,INS2498,10.525,9.5,10.5,rayure,fonctionnel,critical,False,True,True,72.0,True,True
2026-01-09 22:15:00,FR01,L01,M01,P001,BATCH001,WO1003,905.0,862.0,43.0,20.03,stopped,58.0,18.0,OP01,INS2499,10.163,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-09 22:20:00,FR01,L01,M01,P003,BATCH003,WO1001,1095.0,1076.0,19.0,22.54,running,24.0,28.0,OP02,INS2500,10.085,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-09 22:25:00,FR02,L02,M02,P001,BATCH003,WO1001,1123.0,1093.0,30.0,22.02,stopped,34.0,11.0,OP02,INS2501,10.141,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,False
2026-01-09 22:30:00,FR02,L01,M03,P001,BATCH002,WO1001,1137.0,1089.0,48.0,21.82,stopped,52.0,24.0,OP01,INS2502,9.746,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-09 22:35:00,FR02,L02,M02,P001,BATCH001,WO1001,1061.0,1024.0,37.0,19.61,stopped,18.0,39.0,OP01,INS2502,10.343,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,False
2026-01-09 22:40:00,FR02,L01,M02,P003,BATCH001,WO1003,988.0,968.0,20.0,23.16,running,17.0,27.0,OP01,INS2504,9.746,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-09 22:45:00,FR01,L03,M01,P002,BATCH001,WO1003,973.0,954.5,9.0,19.36,stopped,40.0,41.0,OP02,INS2505,9.892,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,False
2026-01-09 22:50:00,FR01,L01,M03,P001,BATCH003,WO1002,985.0,941.0,44.0,24.31,running,38.0,42.0,OP02,INS2506,10.038,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-09 22:55:00,FR02,L01,M01,P003,BATCH003,WO1002,909.0,868.0,41.0,18.92,running,43.0,43.0,OP01,INS2507,9.918,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False
2026-01-09 23:00:00,FR02,L01,M01,P003,BATCH003,WO1001,925.0,920.0,5.0,21.74,running,39.0,25.0,OP01,INS2508,9.969,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-09 23:05:00,FR01,L03,M02,P001,BATCH002,WO1002,1137.0,1001.5,25.0,20.88,running,52.0,13.0,OP03,INS2509,9.876,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 23:10:00,FR02,L01,M03,P003,BATCH001,WO1002,1083.0,1083.0,0.0,21.48,running,19.0,24.0,OP01,INS2509,10.024,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-09 23:15:00,FR01,L03,M04,P003,BATCH001,WO1002,996.0,993.0,3.0,22.39,maintenance,15.0,28.0,OP01,INS2511,10.14,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-09 23:20:00,FR01,L02,M03,P003,BATCH001,WO1001,944.0,900.0,44.0,23.38,running,39.0,12.0,OP01,INS2512,9.898,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-09 23:25:00,FR01,L03,M03,P003,BATCH002,WO1002,875.0,849.0,26.0,20.38,running,16.0,43.0,OP03,INS2513,9.895,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-09 23:30:00,FR01,L01,M01,P002,BATCH001,WO1002,1087.0,904.6666666666666,3.0,20.41,running,207.9232060428032,38.0,OP01,INS2513,10.174,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 23:35:00,FR02,L01,M03,P001,BATCH003,WO1001,948.0,907.0,41.0,21.09,stopped,3.0,33.0,OP02,INS2515,10.092,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-09 23:40:00,FR01,L02,M02,P002,BATCH002,WO1003,998.5,990.0,43.0,148.76200799831614,running,11.0,36.0,OP01,INS2516,10.386,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,False
2026-01-09 23:45:00,FR02,L01,M02,P002,BATCH003,WO1003,1049.0,1017.0,32.0,19.77,stopped,20.0,25.0,OP03,INS2517,10.058,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 23:50:00,FR02,L01,M02,P002,BATCH002,WO1002,1122.0,1120.0,2.0,25.09,running,29.0,7.0,OP01,INS2518,10.377,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-09 23:55:00,FR02,L03,M03,P002,BATCH002,WO1002,1102.0,911.0,5.0,16.82,running,2.0,10.0,OP01,INS2518,10.087,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-10 00:00:00,FR01,L01,M02,P002,BATCH001,WO1001,1082.0,1071.0,11.0,25.94,running,45.0,40.0,OP03,INS2520,9.946,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-10 00:05:00,FR02,L01,M03,P002,BATCH003,WO1003,1045.0,1006.0,39.0,19.98,stopped,27.0,33.0,OP01,INS2521,9.701,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False
2026-01-10 00:10:00,FR02,L01,M04,P002,BATCH003,WO1002,1023.5,924.0,13.0,19.74,stopped,28.0,40.0,OP02,INS2522,10.266,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-10 00:15:00,FR02,L02,M03,P003,BATCH003,WO1003,1002.0,1001.0,1.0,20.33,running,3.0,35.0,OP01,INS2523,10.085,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-10 00:20:00,FR02,L01,M04,P001,BATCH003,WO1001,1145.0,1109.0,36.0,22.65,running,46.0,38.5,OP03,INS2524,9.792,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-10 00:25:00,FR02,L03,M02,P001,BATCH003,WO1003,889.0,871.0,18.0,19.96,running,45.0,42.0,OP01,INS2525,9.825,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-10 00:30:00,FR02,L03,M01,P002,BATCH001,WO1002,894.0,862.0,32.0,22.34,running,207.9232060428032,17.0,OP03,INS2526,10.333,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-10 00:35:00,FR01,L02,M01,P001,BATCH001,WO1002,899.0,884.0,15.0,16.72,stopped,46.0,11.0,OP01,INS2527,9.955,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-10 00:40:00,FR02,L03,M03,P001,BATCH002,WO1001,904.0,892.0,12.0,19.9,running,24.0,38.0,OP01,INS2527,9.741,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-10 00:45:00,FR02,L03,M02,P001,BATCH001,WO1001,977.0,976.0,1.0,23.29,running,24.0,44.0,OP03,INS2529,9.911,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-10 00:50:00,FR02,L02,M03,P003,BATCH001,WO1003,1088.0,1048.0,40.0,23.24,maintenance,18.0,13.0,OP03,INS2530,10.103,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-10 00:55:00,FR01,L02,M01,P002,BATCH003,WO1001,1143.0,1094.0,49.0,21.52,running,15.0,5.0,OP03,INS2531,9.915,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-10 01:00:00,FR01,L02,M02,P002,BATCH002,WO1003,942.0,896.0,46.0,148.76200799831614,running,48.0,12.0,OP02,INS2531,10.327,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-10 01:05:00,FR01,L01,M03,P002,BATCH002,WO1001,868.0,846.0,22.0,16.24,running,41.0,41.0,OP01,INS2533,10.089,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-10 01:10:00,FR01,L03,M04,P001,BATCH001,WO1001,1026.0,1025.0,1.0,25.53,running,43.0,5.0,OP01,INS2534,9.714,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-10 01:15:00,FR02,L03,M04,P001,BATCH002,WO1003,923.0,878.0,45.0,18.97,running,45.0,33.0,OP02,INS2535,10.27,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-10 01:20:00,FR02,L01,M04,P001,BATCH001,WO1001,1121.0,1121.0,0.0,23.47,running,53.0,26.0,OP03,INS2536,10.1525,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-10 01:25:00,FR02,L01,M01,P002,BATCH002,WO1001,1053.0,1034.0,19.0,21.15,running,9.0,10.0,OP02,INS2537,10.035,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-10 01:30:00,FR01,L02,M04,P002,BATCH002,WO1002,976.0,946.0,30.0,23.82,running,32.0,24.0,OP01,INS2538,9.818,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False
2026-01-10 01:35:00,FR02,L03,M02,P002,BATCH001,WO1001,901.0,884.0,17.0,148.76200799831614,stopped,5.0,18.0,OP01,INS2539,9.8095,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-10 01:40:00,FR02,L02,M03,P001,BATCH001,WO1001,1063.0,1018.0,45.0,21.15,running,4.0,13.0,OP03,INS2540,9.801,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-10 01:45:00,FR02,L03,M01,P001,BATCH003,WO1002,1087.0,1069.0,18.0,24.049999999999997,running,31.0,39.0,OP03,INS2541,9.492,9.5,10.5,fissure,esthetique,major,False,True,True,75.0,True,True
2026-01-10 01:50:00,FR02,L02,M04,P001,BATCH002,WO1001,1111.0,1069.0,42.0,26.95,running,8.0,21.0,OP02,INS2542,9.754,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-10 01:55:00,FR01,L03,M04,P002,BATCH003,WO1002,1040.0,1039.0,1.0,20.34,running,32.0,8.0,OP02,INS2543,9.853666666666667,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-10 02:00:00,FR01,L03,M02,P003,BATCH001,WO1001,978.0,942.0,36.0,19.41,running,59.0,19.0,OP03,INS2544,9.953333333333333,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
2026-01-10 02:05:00,FR02,L02,M01,P002,BATCH003,WO1003,889.0,861.0,28.0,18.12,running,40.0,34.0,OP02,INS2545,10.053,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-10 02:10:00,FR02,L02,M01,P003,BATCH002,WO1001,908.0,872.0,36.0,16.57,running,32.0,30.0,OP01,INS2546,10.559,9.5,10.5,deformation,dimensionnel,major,False,True,True,58.0,True,True
2026-01-10 02:15:00,FR02,L01,M03,P003,BATCH001,WO1001,905.0,871.0,34.0,19.18,running,19.0,23.0,OP02,INS2547,9.758,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-10 02:20:00,FR02,L03,M02,P003,BATCH002,WO1003,1009.0,1006.0,3.0,24.86,running,25.0,26.0,OP03,INS2548,10.476,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,False
2026-01-10 02:25:00,FR01,L02,M01,P003,BATCH003,WO1003,1113.0,1066.0,47.0,21.77,stopped,31.0,17.0,OP02,INS2549,9.872,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,False
2026-01-10 02:30:00,FR01,L01,M04,P003,BATCH002,WO1003,938.0,919.0,19.0,19.4,stopped,22.0,31.0,OP02,INS2550,10.261,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-10 02:35:00,FR01,L01,M04,P001,BATCH003,WO1001,866.0,861.0,211.97761664564942,15.83,running,45.0,15.0,OP03,INS2551,10.354,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-10 02:40:00,FR01,L02,M01,P001,BATCH002,WO1001,1022.0,975.0,47.0,20.45,maintenance,59.0,37.0,OP01,INS2552,9.813,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-10 02:45:00,FR02,L02,M03,P001,BATCH002,WO1001,1091.0,1048.0,43.0,24.57,running,29.5,43.0,OP02,INS2553,9.722000000000001,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,False
2026-01-10 02:50:00,FR01,L02,M01,P002,BATCH003,WO1001,1147.0,1125.0,22.0,23.74,stopped,0.0,41.0,OP03,INS2554,9.631,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-10 02:55:00,FR01,L03,M01,P002,BATCH003,WO1003,962.0,961.0,1.0,22.55,running,29.0,26.0,OP01,INS2555,9.831,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-10 03:00:00,FR02,L02,M02,P001,BATCH001,WO1002,965.0,942.0,23.0,20.23,stopped,58.0,30.0,OP01,INS2556,9.987,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-10 03:05:00,FR02,L03,M04,P002,BATCH002,WO1003,968.0,967.0,1.0,20.82,running,30.0,18.0,OP03,INS2557,10.09,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
2026-01-10 03:10:00,FR01,L01,M03,P002,BATCH002,WO1001,1059.0,1059.0,0.0,19.66,running,20.0,41.0,OP01,INS2558,10.085,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,False
2026-01-10 03:15:00,FR02,L02,M04,P003,BATCH001,WO1002,1068.0,1024.0,44.0,21.59,running,52.0,35.0,OP02,INS2559,9.994,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-10 03:20:00,FR02,L02,M02,P001,BATCH001,WO1003,1069.0,1026.0,43.0,21.92,running,28.0,5.0,OP01,INS2560,10.142,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-10 03:25:00,FR02,L02,M03,P003,BATCH003,WO1001,1085.0,1049.0,36.0,22.3,running,32.0,17.0,OP02,INS2561,9.928,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,False
2026-01-10 03:30:00,FR01,L02,M03,P003,BATCH002,WO1003,916.0,915.0,211.97761664564942,20.8,running,4.0,6.0,OP02,INS2562,10.234,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-10 03:35:00,FR01,L03,M03,P003,BATCH003,WO1002,1077.0,1034.0,43.0,21.23,running,38.0,44.0,OP03,INS2563,10.12,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-10 03:40:00,FR01,L01,M04,P003,BATCH003,WO1002,854.0,845.0,9.0,16.0,running,21.0,11.0,OP02,INS2564,9.793,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-10 03:45:00,FR02,L02,M01,P001,BATCH002,WO1003,1125.0,932.5,20.0,27.16,running,207.9232060428032,12.0,OP03,INS2565,9.955,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-10 03:50:00,FR02,L01,M01,P002,BATCH002,WO1002,1042.0,1020.0,22.0,25.05,running,12.0,13.0,OP01,INS2566,10.203,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-10 03:55:00,FR02,L01,M04,P002,BATCH003,WO1003,1073.0,1046.0,27.0,25.27,running,34.0,11.0,OP02,INS2567,10.012,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-10 04:00:00,FR02,L03,M04,P003,BATCH001,WO1002,1032.0,1014.0,18.0,23.68,running,46.0,30.0,OP03,INS2568,10.008,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
